episodes,time_step,history_queue_length,send_fail,calculated_reward
20,1550,19,1,-7.717500000000001
20,1600,16,1,-8.573529411764707
20,1650,14,1,-9.326666666666666
20,1700,13,2,-15.82
20,1750,16,1,-8.549999999999999
20,1800,16,2,-13.636111111111111
20,1850,11,2,-17.823076923076922
20,1900,16,4,-22.27
20,1950,18,0,-2.819444444444444
20,2000,15,1,-8.95
21,50,14,0,-2.8678571428571433
21,100,12,5,-31.414705882352937
21,150,11,2,-17.838461538461537
21,200,14,1,-9.323333333333332
21,250,11,2,-17.846153846153847
21,300,16,3,-18.181578947368422
21,350,16,2,-13.641666666666667
21,400,13,1,-9.792857142857143
21,450,14,2,-15.003125
21,500,13,1,-9.792857142857143
21,550,13,2,-15.813333333333333
21,600,6,4,-41.685
21,650,9,1,-12.6
21,700,17,3,-17.415
21,750,18,1,-7.9526315789473685
21,800,13,2,-15.813333333333334
21,850,12,5,-31.435294117647057
21,900,11,4,-28.78666666666667
21,950,12,1,-10.346153846153847
21,1000,12,0,-2.8875000000000006
21,1050,10,3,-25.315384615384616
21,1100,11,1,-10.970833333333333
21,1150,13,2,-15.826666666666666
21,1200,13,0,-2.896153846153847
21,1250,14,5,-28.38157894736842
21,1300,11,3,-23.657142857142855
21,1350,12,2,-16.728571428571428
21,1400,17,3,-17.4075
21,1450,13,1,-9.814285714285715
21,1500,11,4,-28.773333333333333
21,1550,18,0,-2.841666666666667
21,1600,15,2,-14.270588235294117
21,1650,10,3,-25.25769230769231
21,1700,15,0,-2.863333333333333
21,1750,13,1,-9.807142857142859
21,1800,16,3,-18.150000000000002
21,1850,10,1,-11.718181818181819
21,1900,9,4,-32.72692307692308
21,1950,15,4,-23.318421052631578
21,2000,14,0,-2.867857142857143
22,50,18,1,-7.952631578947369
22,100,18,0,-2.8305555555555553
22,150,13,1,-9.828571428571427
22,200,15,2,-14.273529411764706
22,250,17,1,-8.23611111111111
22,300,14,0,-2.8857142857142857
22,350,18,3,-16.702380952380953
22,400,17,2,-13.057894736842105
22,450,19,1,-7.6825
22,500,14,0,-2.882142857142857
22,550,13,5,-29.83611111111111
22,600,15,1,-8.928125
22,650,14,1,-9.33
22,700,13,1,-9.810714285714285
22,750,7,4,-38.22727272727273
22,800,13,1,-9.803571428571429
22,850,14,2,-14.99375
22,900,15,0,-2.853333333333333
22,950,19,0,-2.8473684210526318
22,1000,10,1,-11.740909090909092
22,1050,13,0,-2.8769230769230765
22,1100,16,2,-13.661111111111111
22,1150,13,1,-9.810714285714285
22,1200,13,0,-2.8884615384615384
22,1250,19,1,-7.6875
22,1300,14,2,-14.9875
22,1350,16,0,-2.8593750000000004
22,1400,18,1,-7.93157894736842
22,1450,16,1,-8.561764705882354
22,1500,13,1,-9.817857142857141
22,1550,9,4,-32.776923076923076
22,1600,13,1,-9.842857142857143
22,1650,13,3,-21.053125
22,1700,10,4,-30.62857142857143
22,1750,12,6,-35.22777777777778
22,1800,12,3,-22.3
22,1850,14,2,-14.965625
22,1900,19,0,-2.8500000000000005
22,1950,14,0,-2.871428571428571
22,2000,6,3,-35.3
23,50,14,0,-2.8821428571428567
23,100,13,1,-9.810714285714285
23,150,11,4,-28.743333333333332
23,200,13,3,-21.0625
23,250,8,1,-13.738888888888889
23,300,13,2,-15.8
23,350,8,1,-13.700000000000001
23,400,9,4,-32.776923076923076
23,450,10,0,-2.9650000000000007
23,500,15,2,-14.26764705882353
23,550,10,3,-25.29615384615385
23,600,14,2,-14.996875
23,650,15,0,-2.856666666666667
23,700,19,0,-2.8394736842105264
23,750,9,2,-20.545454545454547
23,800,11,5,-33.21875
23,850,14,0,-2.892857142857143
23,900,15,1,-8.9
23,950,10,4,-30.657142857142855
23,1000,17,2,-13.060526315789474
23,1050,13,1,-9.814285714285715
23,1100,16,2,-13.63888888888889
23,1150,11,2,-17.81923076923077
23,1200,11,4,-28.78666666666667
23,1250,11,3,-23.689285714285713
23,1300,12,1,-10.365384615384615
23,1350,17,1,-8.230555555555556
23,1400,12,1,-10.384615384615385
23,1450,9,3,-27.175
23,1500,16,1,-8.558823529411764
23,1550,18,1,-7.944736842105263
23,1600,14,1,-9.346666666666666
23,1650,16,1,-8.558823529411764
23,1700,17,4,-21.35
23,1750,13,1,-9.821428571428571
23,1800,12,5,-31.420588235294115
23,1850,10,4,-30.635714285714283
23,1900,14,0,-2.8785714285714294
23,1950,19,0,-2.828947368421053
23,2000,10,4,-30.63214285714286
24,50,16,1,-8.564705882352941
24,100,15,0,-2.8600000000000003
24,150,11,2,-17.85
24,200,11,3,-23.67142857142857
24,250,18,0,-2.855555555555556
24,300,15,1,-8.909375
24,350,20,0,-2.8274999999999997
24,400,16,0,-2.8562499999999993
24,450,11,2,-17.815384615384616
24,500,13,2,-15.823333333333332
24,550,15,0,-2.8699999999999997
24,600,15,2,-14.279411764705882
24,650,13,4,-25.71764705882353
24,700,14,1,-9.35
24,750,14,6,-31.9775
24,800,11,0,-2.9181818181818184
24,850,18,2,-12.5475
24,900,19,0,-2.836842105263158
24,950,14,1,-9.346666666666666
24,1000,9,5,-37.57857142857143
24,1050,14,3,-19.976470588235294
24,1100,17,0,-2.858823529411765
24,1150,17,2,-13.063157894736841
24,1200,19,0,-2.8315789473684205
24,1250,17,1,-8.233333333333333
24,1300,12,3,-22.276666666666664
24,1350,22,0,-2.8113636363636365
24,1400,16,4,-22.255000000000003
24,1450,15,2,-14.264705882352942
24,1500,12,2,-16.725
24,1550,9,5,-37.56071428571429
24,1600,10,3,-25.26923076923077
24,1650,17,0,-2.855882352941176
24,1700,4,6,-61.185
24,1750,12,2,-16.764285714285712
24,1800,9,5,-37.574999999999996
24,1850,10,3,-25.27692307692308
24,1900,16,1,-8.561764705882354
24,1950,15,3,-19.02777777777778
24,2000,16,3,-18.16578947368421
25,50,12,2,-16.757142857142856
25,100,12,4,-27.16875
25,150,16,2,-13.630555555555556
25,200,14,0,-2.8750000000000004
25,250,11,2,-17.784615384615385
25,300,16,2,-13.655555555555557
25,350,6,5,-47.00454545454545
25,400,11,2,-17.803846153846152
25,450,10,5,-35.276666666666664
25,500,13,3,-21.0625
25,550,15,1,-8.9125
25,600,18,2,-12.540000000000001
25,650,12,3,-22.31
25,700,17,2,-13.060526315789474
25,750,13,1,-9.796428571428573
25,800,13,1,-9.810714285714285
25,850,16,1,-8.555882352941175
25,900,12,1,-10.334615384615384
25,950,16,2,-13.625
25,1000,12,3,-22.32
25,1050,18,3,-16.702380952380953
25,1100,17,1,-8.230555555555556
25,1150,16,3,-18.155263157894737
25,1200,16,2,-13.608333333333333
25,1250,11,1,-11.008333333333333
25,1300,12,3,-22.290000000000003
25,1350,14,0,-2.8464285714285715
25,1400,14,0,-2.896428571428572
25,1450,10,5,-35.25333333333333
25,1500,12,2,-16.70714285714286
25,1550,15,0,-2.8733333333333335
25,1600,15,3,-19.033333333333335
25,1650,13,5,-29.833333333333332
25,1700,12,1,-10.342307692307692
25,1750,14,2,-15.021875
25,1800,19,0,-2.823684210526315
25,1850,9,2,-20.513636363636365
25,1900,16,1,-8.576470588235296
25,1950,13,0,-2.8923076923076922
25,2000,11,2,-17.796153846153846
26,50,15,3,-19.044444444444444
26,100,16,0,-2.8437500000000004
26,150,14,0,-2.8964285714285714
26,200,13,1,-9.796428571428573
26,250,16,2,-13.630555555555555
26,300,13,2,-15.840000000000002
26,350,9,3,-27.166666666666668
26,400,21,0,-2.816666666666666
26,450,13,1,-9.792857142857143
26,500,13,4,-25.711764705882356
26,550,15,5,-27.127499999999998
26,600,15,1,-8.921875
26,650,19,0,-2.8342105263157897
26,700,20,1,-7.442857142857143
26,750,13,2,-15.806666666666668
26,800,11,2,-17.776923076923076
26,850,13,2,-15.826666666666666
26,900,11,5,-33.234375
26,950,19,0,-2.8236842105263156
26,1000,14,1,-9.35
26,1050,15,0,-2.853333333333333
26,1100,13,1,-9.817857142857145
26,1150,22,0,-2.81590909090909
26,1200,15,0,-2.8466666666666667
26,1250,14,2,-15.003125
26,1300,18,0,-2.841666666666667
26,1350,14,1,-9.336666666666668
26,1400,16,3,-18.16578947368421
26,1450,12,2,-16.728571428571428
26,1500,12,1,-10.330769230769231
26,1550,14,3,-20.011764705882353
26,1600,12,2,-16.735714285714288
26,1650,11,0,-2.904545454545455
26,1700,12,1,-10.38846153846154
26,1750,17,2,-13.06842105263158
26,1800,11,3,-23.70357142857143
26,1850,18,3,-16.70952380952381
26,1900,15,1,-8.9125
26,1950,5,4,-46.083333333333336
26,2000,15,0,-2.8699999999999997
27,50,15,1,-8.915625
27,100,11,0,-2.913636363636364
27,150,15,3,-19.041666666666668
27,200,13,0,-2.8961538461538465
27,250,17,0,-2.8294117647058834
27,300,14,0,-2.8642857142857143
27,350,10,2,-19.116666666666667
27,400,20,2,-11.645454545454545
27,450,15,1,-8.90625
27,500,11,2,-17.807692307692307
27,550,14,3,-20.02058823529412
27,600,12,1,-10.330769230769231
27,650,15,1,-8.915625
27,700,12,2,-16.696428571428573
27,750,15,1,-8.940625
27,800,9,4,-32.72692307692308
27,850,13,3,-21.08125
27,900,13,5,-29.83888888888889
27,950,14,0,-2.8785714285714286
27,1000,19,0,-2.8342105263157897
27,1050,18,0,-2.841666666666667
27,1100,16,3,-18.17105263157895
27,1150,14,1,-9.343333333333334
27,1200,13,4,-25.71470588235294
27,1250,11,2,-17.796153846153846
27,1300,11,4,-28.75
27,1350,18,0,-2.8388888888888886
27,1400,17,1,-8.233333333333334
27,1450,8,4,-35.30833333333333
27,1500,13,6,-33.52368421052632
27,1550,12,1,-10.342307692307692
27,1600,16,2,-13.641666666666667
27,1650,15,0,-2.863333333333333
27,1700,15,1,-8.925
27,1750,13,0,-2.8961538461538465
27,1800,18,3,-16.707142857142856
27,1850,14,2,-14.978125
27,1900,12,0,-2.9125
27,1950,16,1,-8.541176470588235
27,2000,14,4,-24.430555555555557
28,50,12,0,-2.9125
28,100,17,2,-13.060526315789474
28,150,6,2,-27.18125
28,200,15,3,-19.047222222222224
28,250,16,0,-2.85
28,300,19,0,-2.834210526315789
28,350,11,3,-23.70357142857143
28,400,12,3,-22.31
28,450,11,0,-2.909090909090909
28,500,18,2,-12.545
28,550,19,0,-2.8342105263157897
28,600,18,0,-2.836111111111111
28,650,14,2,-14.96875
28,700,17,1,-8.241666666666667
28,750,15,4,-23.3
28,800,13,1,-9.821428571428571
28,850,15,0,-2.8666666666666663
28,900,14,2,-14.934375
28,950,17,1,-8.2
28,1000,17,1,-8.23611111111111
28,1050,14,2,-15.0
28,1100,17,1,-8.208333333333334
28,1150,13,1,-9.825000000000001
28,1200,10,3,-25.307692307692307
28,1250,15,0,-2.8666666666666667
28,1300,15,1,-8.940625
28,1350,16,1,-8.564705882352943
28,1400,14,5,-28.40526315789474
28,1450,17,0,-2.8411764705882354
28,1500,19,0,-2.8342105263157897
28,1550,12,4,-27.15
28,1600,9,0,-2.966666666666667
28,1650,16,2,-13.627777777777778
28,1700,13,3,-21.078125
28,1750,18,1,-7.944736842105263
28,1800,12,2,-16.739285714285714
28,1850,12,0,-2.9166666666666674
28,1900,12,1,-10.365384615384615
28,1950,11,4,-28.766666666666666
28,2000,15,1,-8.921875
29,50,13,2,-15.823333333333334
29,100,16,2,-13.633333333333333
29,150,9,4,-32.72692307692308
29,200,17,3,-17.419999999999998
29,250,14,4,-24.430555555555557
29,300,14,1,-9.333333333333334
29,350,17,1,-8.247222222222222
29,400,13,1,-9.814285714285715
29,450,13,1,-9.825000000000001
29,500,11,4,-28.773333333333333
29,550,11,6,-37.13529411764706
29,600,14,0,-2.8714285714285714
29,650,10,1,-11.763636363636364
29,700,13,4,-25.688235294117646
29,750,11,4,-28.790000000000003
29,800,18,1,-7.944736842105263
29,850,16,2,-13.627777777777778
29,900,10,4,-30.62142857142857
29,950,12,5,-31.426470588235293
29,1000,8,4,-35.270833333333336
29,1050,20,3,-15.493478260869566
29,1100,18,1,-7.9421052631578934
29,1150,16,0,-2.859375
29,1200,15,3,-19.033333333333335
29,1250,10,4,-30.639285714285712
29,1300,17,1,-8.261111111111111
29,1350,16,2,-13.636111111111111
29,1400,11,1,-10.991666666666667
29,1450,12,5,-31.447058823529414
29,1500,17,1,-8.23611111111111
29,1550,11,2,-17.765384615384615
29,1600,15,2,-14.282352941176471
29,1650,10,1,-11.736363636363636
29,1700,16,1,-8.576470588235296
29,1750,9,5,-37.56428571428571
29,1800,11,2,-17.83076923076923
29,1850,8,3,-29.372727272727275
29,1900,10,2,-19.058333333333334
29,1950,16,0,-2.8625000000000007
29,2000,16,0,-2.84375
30,50,12,3,-22.31
30,100,18,0,-2.833333333333334
30,150,13,1,-9.821428571428571
30,200,16,2,-13.630555555555555
30,250,17,2,-13.05
30,300,16,3,-18.178947368421053
30,350,12,4,-27.140625
30,400,11,4,-28.803333333333335
30,450,17,1,-8.241666666666667
30,500,12,2,-16.70714285714286
30,550,17,1,-8.238888888888889
30,600,16,1,-8.555882352941175
30,650,14,0,-2.882142857142857
30,700,21,1,-7.229545454545454
30,750,10,4,-30.62857142857143
30,800,13,2,-15.81
30,850,16,1,-8.532352941176471
30,900,11,3,-23.717857142857145
30,950,15,0,-2.8666666666666667
30,1000,7,2,-24.505555555555556
30,1050,18,1,-7.955263157894737
30,1100,13,2,-15.813333333333333
30,1150,10,2,-19.029166666666665
30,1200,10,2,-19.116666666666667
30,1250,14,5,-28.41578947368421
30,1300,13,6,-33.51578947368421
30,1350,14,1,-9.33
30,1400,19,1,-7.685
30,1450,6,6,-51.50416666666666
30,1500,12,4,-27.153125
30,1550,14,5,-28.413157894736845
30,1600,17,0,-2.8411764705882354
30,1650,17,1,-8.238888888888889
30,1700,17,0,-2.8323529411764707
30,1750,25,0,-2.81
30,1800,15,2,-14.282352941176471
30,1850,13,2,-15.836666666666668
30,1900,16,1,-8.549999999999999
30,1950,12,3,-22.296666666666667
30,2000,17,0,-2.8647058823529408
31,50,14,0,-2.8821428571428567
31,100,13,5,-29.825000000000003
31,150,8,3,-29.34090909090909
31,200,12,2,-16.742857142857144
31,250,11,4,-28.793333333333333
31,300,20,2,-11.640909090909092
31,350,16,0,-2.8437499999999996
31,400,14,0,-2.871428571428571
31,450,13,7,-36.86
31,500,12,2,-16.764285714285712
31,550,17,5,-24.90909090909091
31,600,13,0,-2.8884615384615384
31,650,13,6,-33.53947368421053
31,700,13,0,-2.880769230769231
31,750,12,4,-27.115625
31,800,8,4,-35.30833333333333
31,850,11,2,-17.81923076923077
31,900,16,0,-2.853125
31,950,14,5,-28.400000000000002
31,1000,9,1,-12.605
31,1050,17,0,-2.864705882352941
31,1100,13,3,-21.053125
31,1150,11,6,-37.17941176470588
31,1200,17,0,-2.8529411764705883
31,1250,15,1,-8.925
31,1300,13,4,-25.66764705882353
31,1350,18,0,-2.8388888888888886
31,1400,16,2,-13.641666666666667
31,1450,16,2,-13.63888888888889
31,1500,13,0,-2.892307692307693
31,1550,12,3,-22.3
31,1600,9,2,-20.581818181818182
31,1650,9,3,-27.15833333333333
31,1700,11,1,-11.0
31,1750,10,5,-35.24333333333333
31,1800,11,3,-23.667857142857144
31,1850,13,1,-9.785714285714286
31,1900,11,2,-17.83076923076923
31,1950,15,2,-14.276470588235293
31,2000,14,0,-2.878571428571429
32,50,19,0,-2.8315789473684205
32,100,17,0,-2.8411764705882354
32,150,17,1,-8.241666666666667
32,200,19,0,-2.839473684210526
32,250,10,3,-25.28846153846154
32,300,14,4,-24.430555555555557
32,350,18,0,-2.8416666666666663
32,400,15,2,-14.276470588235293
32,450,13,1,-9.810714285714285
32,500,12,2,-16.746428571428574
32,550,10,2,-19.066666666666666
32,600,23,0,-2.810869565217391
32,650,14,2,-14.99375
32,700,19,0,-2.831578947368421
32,750,13,1,-9.810714285714285
32,800,14,2,-14.99375
32,850,9,4,-32.78076923076923
32,900,17,0,-2.85
32,950,10,3,-25.303846153846152
32,1000,8,4,-35.262499999999996
32,1050,11,1,-10.945833333333333
32,1100,15,2,-14.302941176470588
32,1150,13,2,-15.81
32,1200,13,2,-15.83
32,1250,10,2,-19.041666666666668
32,1300,11,2,-17.857692307692307
32,1350,13,1,-9.789285714285715
32,1400,9,4,-32.75
32,1450,18,0,-2.838888888888889
32,1500,12,4,-27.1375
32,1550,13,2,-15.826666666666666
32,1600,17,2,-13.063157894736841
32,1650,13,3,-21.053125
32,1700,14,1,-9.343333333333334
32,1750,12,4,-27.1125
32,1800,9,6,-41.723333333333336
32,1850,18,0,-2.8222222222222215
32,1900,12,2,-16.757142857142856
32,1950,10,1,-11.731818181818182
32,2000,11,4,-28.783333333333335
33,50,12,0,-2.904166666666667
33,100,11,8,-43.752631578947366
33,150,11,0,-2.8954545454545455
33,200,10,2,-19.095833333333335
33,250,13,2,-15.796666666666665
33,300,23,1,-6.852083333333333
33,350,18,0,-2.8333333333333335
33,400,13,1,-9.828571428571427
33,450,11,2,-17.81153846153846
33,500,16,1,-8.570588235294117
33,550,18,1,-7.939473684210526
33,600,7,2,-24.48888888888889
33,650,11,6,-37.15588235294118
33,700,12,0,-2.9041666666666672
33,750,17,1,-8.238888888888889
33,800,12,2,-16.728571428571428
33,850,12,1,-10.334615384615386
33,900,13,2,-15.803333333333335
33,950,13,0,-2.880769230769231
33,1000,13,2,-15.816666666666666
33,1050,14,3,-20.008823529411764
33,1100,15,1,-8.934375
33,1150,14,3,-19.97941176470588
33,1200,14,1,-9.323333333333332
33,1250,17,4,-21.34047619047619
33,1300,10,0,-2.8850000000000002
33,1350,14,5,-28.418421052631583
33,1400,13,2,-15.816666666666666
33,1450,9,4,-32.72692307692308
33,1500,16,0,-2.8625000000000003
33,1550,18,0,-2.8305555555555557
33,1600,10,3,-25.303846153846152
33,1650,12,3,-22.3
33,1700,14,3,-19.985294117647058
33,1750,16,0,-2.853125
33,1800,13,2,-15.8
33,1850,15,1,-8.934375
33,1900,12,5,-31.44411764705882
33,1950,15,3,-19.044444444444444
33,2000,12,2,-16.739285714285714
34,50,16,0,-2.85
34,100,13,3,-21.071875
34,150,13,1,-9.814285714285715
34,200,14,2,-14.996875
34,250,14,2,-15.003125
34,300,15,1,-8.903125
34,350,11,3,-23.696428571428573
34,400,12,2,-16.757142857142856
34,450,11,1,-10.995833333333332
34,500,17,3,-17.405
34,550,14,1,-9.32
34,600,18,1,-7.934210526315789
34,650,10,2,-19.045833333333334
34,700,11,3,-23.692857142857143
34,750,17,4,-21.335714285714285
34,800,20,0,-2.8224999999999993
34,850,17,0,-2.835294117647059
34,900,9,3,-27.195833333333336
34,950,17,1,-8.233333333333333
34,1000,17,1,-8.244444444444445
34,1050,18,1,-7.952631578947369
34,1100,17,0,-2.820588235294118
34,1150,12,1,-10.365384615384615
34,1200,19,1,-7.675
34,1250,10,2,-19.095833333333335
34,1300,10,1,-11.727272727272727
34,1350,15,3,-19.041666666666668
34,1400,13,2,-15.806666666666668
34,1450,16,0,-2.85625
34,1500,14,2,-15.015625
34,1550,12,3,-22.3
34,1600,15,1,-8.9
34,1650,4,5,-56.82222222222222
34,1700,11,4,-28.77
34,1750,11,3,-23.717857142857145
34,1800,14,1,-9.343333333333334
34,1850,12,3,-22.290000000000003
34,1900,12,3,-22.28666666666667
34,1950,15,2,-14.276470588235293
34,2000,16,4,-22.2725
35,50,16,2,-13.625
35,100,15,3,-19.030555555555555
35,150,11,2,-17.865384615384617
35,200,14,3,-20.0
35,250,15,1,-8.934375000000001
35,300,15,3,-19.019444444444446
35,350,11,1,-11.0
35,400,19,2,-12.071428571428571
35,450,11,2,-17.807692307692307
35,500,18,0,-2.8333333333333335
35,550,12,2,-16.757142857142856
35,600,12,3,-22.30666666666667
35,650,15,1,-8.934375
35,700,16,1,-8.547058823529412
35,750,10,2,-19.037499999999998
35,800,15,3,-19.083333333333332
35,850,17,1,-8.216666666666667
35,900,13,2,-15.823333333333332
35,950,11,2,-17.83076923076923
35,1000,17,2,-13.057894736842105
35,1050,17,1,-8.22777777777778
35,1100,10,3,-25.292307692307695
35,1150,20,1,-7.433333333333333
35,1200,15,1,-8.928125
35,1250,10,3,-25.303846153846152
35,1300,12,3,-22.290000000000003
35,1350,15,2,-14.270588235294117
35,1400,13,1,-9.796428571428573
35,1450,19,0,-2.8263157894736843
35,1500,11,3,-23.696428571428573
35,1550,12,2,-16.728571428571428
35,1600,14,2,-15.003125
35,1650,19,1,-7.68
35,1700,11,2,-17.846153846153847
35,1750,13,3,-21.075
35,1800,14,1,-9.34
35,1850,15,3,-19.02777777777778
35,1900,16,2,-13.622222222222222
35,1950,14,1,-9.32
35,2000,11,3,-23.714285714285715
36,50,14,0,-2.8642857142857143
36,100,12,1,-10.36923076923077
36,150,12,2,-16.728571428571428
36,200,12,2,-16.728571428571428
36,250,14,6,-31.9925
36,300,13,1,-9.782142857142858
36,350,16,2,-13.669444444444444
36,400,15,0,-2.8466666666666662
36,450,11,5,-33.25
36,500,12,3,-22.303333333333335
36,550,15,2,-14.258823529411766
36,600,16,0,-2.8562499999999997
36,650,17,1,-8.230555555555556
36,700,13,2,-15.816666666666666
36,750,13,0,-2.884615384615385
36,800,10,4,-30.642857142857142
36,850,16,1,-8.549999999999999
36,900,14,4,-24.461111111111112
36,950,11,2,-17.78846153846154
36,1000,14,2,-15.0125
36,1050,14,0,-2.867857142857143
36,1100,13,5,-29.852777777777778
36,1150,15,0,-2.8566666666666665
36,1200,10,1,-11.745454545454544
36,1250,19,0,-2.8368421052631576
36,1300,18,3,-16.702380952380953
36,1350,18,2,-12.545
36,1400,12,3,-22.316666666666666
36,1450,13,1,-9.796428571428573
36,1500,10,4,-30.625
36,1550,16,1,-8.555882352941175
36,1600,21,0,-2.8261904761904755
36,1650,19,0,-2.8315789473684214
36,1700,17,0,-2.847058823529412
36,1750,20,0,-2.815
36,1800,19,1,-7.68
36,1850,13,2,-15.82
36,1900,12,1,-10.326923076923077
36,1950,13,3,-21.084375
36,2000,15,1,-8.93125
37,50,18,1,-7.944736842105263
37,100,14,2,-15.003125
37,150,13,2,-15.826666666666666
37,200,12,1,-10.292307692307693
37,250,13,1,-9.821428571428571
37,300,14,5,-28.40526315789474
37,350,19,0,-2.831578947368421
37,400,13,0,-2.8961538461538465
37,450,11,4,-28.779999999999998
37,500,14,1,-9.343333333333334
37,550,21,0,-2.826190476190476
37,600,12,3,-22.303333333333335
